data_ora,numero_transazioni,tempo_medio,numero_retry,numero_transazioni_errate,is_anomaly
2024-06-01 11:38:00,3075,11.880514152551669,0,118,0
2024-06-01 11:39:00,2565,13.3678036598815,0,175,0
2024-06-01 11:40:00,3006,13.494351654027126,0,129,1
2024-06-01 11:41:00,2445,13.784272034826303,0,194,0
2024-06-01 11:42:00,2581,12.020571255898403,0,199,0
2024-06-01 11:43:00,2715,13.00061468344136,0,159,0
2024-06-01 11:44:00,2993,11.849220042196148,0,183,0
2024-06-01 11:45:00,2655,14.911362144384194,0,105,0
2024-06-01 11:46:00,2246,13.168538761506776,0,120,0
2024-06-01 11:47:00,2767,21.8337256754988,0,185,0
2024-06-01 11:48:00,3407,12.066681617727207,0,179,0
2024-06-01 11:49:00,2875,11.531573558428558,0,109,0
2024-06-01 11:50:00,2652,12.02699002246062,0,207,0
2024-06-01 11:51:00,2195,11.30441779391637,0,115,0
2024-06-01 11:52:00,2700,12.802126633080478,0,192,0
2024-06-01 11:53:00,3009,13.090508941761396,0,180,0
2024-06-01 11:54:00,2746,13.421251925748312,0,126,0
2024-06-01 11:55:00,2504,13.486251245852458,0,149,0
2024-06-01 11:56:00,2499,12.661569006690833,0,147,0
2024-06-01 11:57:00,3016,12.197466649164603,0,139,1
2024-06-01 11:58:00,2567,12.776737474811233,0,182,0
2024-06-01 11:59:00,3468,12.815758653451928,0,139,1
2024-06-01 12:00:00,2997,13.6989258640561,0,175,0
2024-06-01 12:01:00,2331,13.34404208179495,0,110,0
2024-06-01 12:02:00,2879,20.503302603834392,0,169,0
2024-06-01 12:03:00,2811,12.88283635126276,0,135,0
2024-06-01 12:04:00,2838,13.688774500796294,1,198,0
2024-06-01 12:05:00,2657,11.518677170534303,0,124,0
2024-06-01 12:06:00,2474,12.396281587754643,0,217,0
2024-06-01 12:07:00,2269,12.5294382847666,0,162,0
2024-06-01 12:08:00,3195,13.347972750695028,0,162,0
2024-06-01 12:09:00,3012,12.09495561683922,0,129,0
2024-06-01 12:10:00,2396,12.688781835732184,0,128,0
2024-06-01 12:11:00,2294,13.126075472418922,0,156,0
2024-06-01 12:12:00,2628,11.96083089845511,0,207,0
2024-06-01 12:13:00,3030,12.208281958324392,0,136,0
2024-06-01 12:14:00,2883,11.994430220156657,0,162,0
2024-06-01 12:15:00,2293,14.642274056211292,0,116,0
2024-06-01 12:16:00,2343,64.09974489876862,14,168,0
2024-06-01 12:17:00,2466,859.958148572749,1133,96,0
2024-06-01 12:18:00,3057,169.6312372666719,47,199,0
2024-06-01 12:19:00,2892,13.474250317117413,0,138,0
2024-06-01 12:20:00,2763,39.46541593356013,0,184,0
2024-06-01 12:21:00,2690,496.5631977579065,332,171,0
2024-06-01 12:22:00,2606,12.350031062850851,0,207,0
2024-06-01 12:23:00,3144,12.561721064667092,0,130,0
2024-06-01 12:24:00,2912,12.332148392949549,0,181,0
2024-06-01 12:25:00,2614,11.573897738513471,0,112,0
2024-06-01 12:26:00,2479,12.569084820791408,0,130,0
2024-06-01 12:27:00,2580,13.181200887161122,0,194,0
2024-06-01 12:28:00,2754,12.204316660886125,0,152,0
2024-06-01 12:29:00,2819,13.880948023214598,0,125,0
2024-06-01 12:30:00,3715,14.3705447625284,0,184,1
2024-06-01 12:31:00,2306,167.84795661548716,36,108,0
2024-06-01 12:32:00,3517,519.9678529290514,136,137,1
2024-06-01 12:33:00,3174,12.896860489986022,0,223,0
2024-06-01 12:34:00,2741,12.839512940020091,0,125,0
2024-06-01 12:35:00,2738,12.309873000467396,0,147,0
2024-06-01 12:36:00,2579,11.993342706517714,0,246,0
2024-06-01 12:37:00,2770,11.740571811108156,0,205,0
2024-06-01 12:38:00,2924,12.643288920668658,0,202,0
2024-06-01 12:39:00,2955,11.885880495942862,0,122,0
2024-06-01 12:40:00,2782,12.284629534160494,0,222,0
2024-06-01 12:41:00,2279,11.236110268109176,0,111,0
2024-06-01 12:42:00,2584,12.235636524898778,0,142,0
2024-06-01 12:43:00,2858,11.59946735384328,0,143,0
2024-06-01 12:44:00,3284,11.985822496212576,0,162,0
2024-06-01 12:45:00,2840,13.024096609930776,0,136,0
2024-06-01 12:46:00,2300,83.77883523801432,2,118,0
2024-06-01 12:47:00,2678,251.4892421386064,69,193,0
2024-06-01 12:48:00,2898,12.200637707456872,0,227,0
2024-06-01 12:49:00,2580,11.785888084779025,0,105,0
2024-06-01 12:50:00,2328,12.930802094998368,0,100,0
2024-06-01 12:51:00,2033,12.952433263295664,0,154,0
2024-06-01 12:52:00,2371,12.966110953901923,0,216,0
2024-06-01 12:53:00,3157,11.69219005898648,0,106,0
2024-06-01 12:54:00,2584,11.444220533251643,0,193,0
2024-06-01 12:55:00,2197,12.576397057127776,0,122,0
2024-06-01 12:56:00,2735,11.823919211768096,0,212,0
2024-06-01 12:57:00,2540,11.90522714967718,0,192,0
2024-06-01 12:58:00,2594,12.047030088426505,0,117,0
2024-06-01 12:59:00,2571,13.07782885914326,0,146,0
2024-06-01 13:00:00,2658,13.8785762326502,0,173,0
2024-06-01 13:01:00,2212,40.7038304218819,0,121,0
2024-06-01 13:02:00,2328,207.83151402601484,3,159,0
2024-06-01 13:03:00,2714,20.076875838321047,0,162,0
2024-06-01 13:04:00,2460,11.672630513541923,0,186,0
2024-06-01 13:05:00,2624,12.70800494252716,0,112,1
2024-06-01 13:06:00,2049,11.87291506078829,0,133,0
2024-06-01 13:07:00,2343,11.938733439261773,0,169,0
2024-06-01 13:08:00,2694,12.003548433832416,0,184,0
2024-06-01 13:09:00,2371,11.328961170506084,0,111,0
2024-06-01 13:10:00,2136,12.75024194776651,0,208,0
2024-06-01 13:11:00,2001,11.160459815860165,0,115,0
2024-06-01 13:12:00,2616,12.476785668474298,0,210,0
2024-06-01 13:13:00,2438,11.36871819111034,0,122,0
2024-06-01 13:14:00,2570,13.379035625783224,0,117,0
2024-06-01 13:15:00,2365,14.465684990259511,0,156,0
2024-06-01 13:16:00,2487,69.71088203916123,8,196,1
2024-06-01 13:17:00,2426,583.4270003042981,284,78,0
2024-06-01 13:18:00,2404,11.820268364280848,0,236,0
2024-06-01 13:19:00,2180,13.580736947348148,0,114,0
2024-06-01 13:20:00,2529,13.150358818152414,0,192,0
2024-06-01 13:21:00,2259,11.947214252794188,0,127,0
2024-06-01 13:22:00,2072,12.272218967582289,0,143,0
2024-06-01 13:23:00,2438,13.417730260989936,0,119,0
2024-06-01 13:24:00,2460,13.397329217206057,0,200,0
2024-06-01 13:25:00,2285,11.889173944046952,0,113,0
2024-06-01 13:26:00,2203,12.006163538594333,0,165,0
2024-06-01 13:27:00,2167,11.794106519009024,0,150,0
2024-06-01 13:28:00,2476,13.021414849900353,0,190,0
2024-06-01 13:29:00,2297,12.05141450804095,0,113,0
2024-06-01 13:30:00,2342,13.677395310807087,0,121,0
2024-06-01 13:31:00,2033,100.73756137748576,0,143,0
2024-06-01 13:32:00,2643,126.1470389841996,0,199,0
2024-06-01 13:33:00,2555,11.893418798069344,0,104,1
2024-06-01 13:34:00,2296,13.332387006034123,0,187,0
2024-06-01 13:35:00,2167,11.904586586817818,0,123,0
2024-06-01 13:36:00,2029,13.408529081197022,0,186,0
2024-06-01 13:37:00,2285,12.07046708236208,0,160,0
2024-06-01 13:38:00,2740,12.48663747716806,0,145,1
2024-06-01 13:39:00,2321,12.867198193914929,0,140,0
2024-06-01 13:40:00,2178,13.35178972735893,0,161,0
2024-06-01 13:41:00,2064,11.900957337508064,0,123,0
2024-06-01 13:42:00,2161,12.851196627006267,0,237,0
2024-06-01 13:43:00,2367,11.880519744100692,0,141,0
2024-06-01 13:44:00,2804,11.45957241374366,0,181,1
2024-06-01 13:45:00,2125,14.589278326660676,0,118,0
2024-06-01 13:46:00,2076,125.7724495759632,3,129,0
2024-06-01 13:47:00,2446,293.40343570004666,63,235,0
2024-06-01 13:48:00,2465,12.776643030238924,0,157,0
2024-06-01 13:49:00,2449,11.603913693446865,0,150,0
2024-06-01 13:50:00,2201,12.998574076247024,0,180,0
2024-06-01 13:51:00,2032,12.367666550582566,0,142,0
2024-06-01 13:52:00,2245,12.86989291597331,0,233,1
2024-06-01 13:53:00,2426,13.231867458242858,1,115,0
2024-06-01 13:54:00,2136,13.545808091124211,0,133,0
2024-06-01 13:55:00,2236,12.714574772565388,0,139,0
2024-06-01 13:56:00,2223,11.48185215136906,0,189,0
2024-06-01 13:57:00,2151,12.012152798484628,0,171,0
2024-06-01 13:58:00,2437,12.791852477937711,0,180,0
2024-06-01 13:59:00,2286,11.526662047050891,0,140,0
2024-06-01 14:00:00,2101,13.70310352529626,0,140,0
2024-06-01 14:01:00,1825,55.21426549921347,0,112,0
2024-06-01 14:02:00,2098,135.5177878368862,9,156,0
2024-06-01 14:03:00,2141,11.544992279045404,0,176,0
2024-06-01 14:04:00,2189,12.73902316844559,0,159,0
2024-06-01 14:05:00,2252,12.346063685853215,0,118,0
2024-06-01 14:06:00,1979,11.90077353014371,0,172,0
2024-06-01 14:07:00,2054,11.513624989579473,0,171,0
2024-06-01 14:08:00,2438,11.255379039257988,0,177,0
2024-06-01 14:09:00,2095,12.380044993016742,0,155,0
2024-06-01 14:10:00,2226,12.689667398736416,0,124,0
2024-06-01 14:11:00,1829,11.55649058866054,0,127,0
2024-06-01 14:12:00,2505,10.824027770497477,0,212,0
2024-06-01 14:13:00,2207,11.31130882405252,0,119,0
2024-06-01 14:14:00,2353,11.162642595078418,0,193,0
2024-06-01 14:15:00,1998,13.664244001757254,0,116,0
2024-06-01 14:16:00,2503,100.91264504637432,1,180,1
2024-06-01 14:17:00,2273,263.85624440680596,36,114,0
2024-06-01 14:18:00,2425,12.531897226245476,1,137,0
2024-06-01 14:19:00,2752,13.296930365696571,0,202,1
2024-06-01 14:20:00,2499,18.26716003209777,0,169,0
2024-06-01 14:21:00,2024,11.465479445877376,0,143,0
2024-06-01 14:22:00,2492,12.6689094437743,0,215,0
2024-06-01 14:23:00,2215,12.04820244884689,0,125,0
2024-06-01 14:24:00,2315,13.67976973754822,0,239,0
2024-06-01 14:25:00,2232,11.287133562759673,0,130,0
2024-06-01 14:26:00,1905,11.04894663965102,0,117,0
2024-06-01 14:27:00,2234,12.348402600440824,0,170,0
2024-06-01 14:28:00,3094,12.139617939131895,0,196,1
2024-06-01 14:29:00,2517,11.547110645495016,0,134,0
2024-06-01 14:30:00,2159,12.466171155122437,0,201,0
2024-06-01 14:31:00,2078,62.509724800168634,0,117,0
2024-06-01 14:32:00,2732,162.53115580279456,7,187,0
2024-06-01 14:33:00,2455,11.796894412217307,0,130,0
2024-06-01 14:34:00,2043,12.066312200969652,0,128,0
2024-06-01 14:35:00,2221,11.38767831552414,0,182,0
2024-06-01 14:36:00,2365,11.387832058872087,0,181,0
2024-06-01 14:37:00,2295,11.587483832680103,0,169,0
2024-06-01 14:38:00,2449,11.381044940694933,0,216,0
2024-06-01 14:39:00,2436,11.789096818005977,0,128,0
2024-06-01 14:40:00,2538,12.392721949389196,0,176,0
2024-06-01 14:41:00,2210,12.420496023237355,0,145,0
2024-06-01 14:42:00,2564,11.9557479378199,0,178,0
2024-06-01 14:43:00,2502,11.463208052796338,0,122,0
2024-06-01 14:44:00,2544,11.071261418210074,0,173,0
2024-06-01 14:45:00,2151,12.732694844143415,0,135,0
2024-06-01 14:46:00,2291,29.815790315616372,0,225,0
2024-06-01 14:47:00,2506,108.89647667853411,0,139,0
2024-06-01 14:48:00,2856,12.30261951649934,0,182,0
2024-06-01 14:49:00,2408,11.86877575713998,0,126,0
2024-06-01 14:50:00,2365,13.0477023498489,0,113,0
2024-06-01 14:51:00,2180,11.695398273104356,0,190,0
2024-06-01 14:52:00,2584,12.22649266187597,0,194,0
2024-06-01 14:53:00,2612,12.406379679715428,0,125,0
2024-06-01 14:54:00,2416,12.682057985558798,0,181,0
2024-06-01 14:55:00,2483,11.742608422074229,0,107,0
2024-06-01 14:56:00,2494,11.638708064849109,0,176,0
2024-06-01 14:57:00,2365,11.04097303419759,0,152,0
2024-06-01 14:58:00,2772,11.60480367062958,0,125,0
2024-06-01 14:59:00,2637,12.548798789854516,0,134,0
2024-06-01 15:00:00,2730,13.14580354069573,0,150,1
2024-06-01 15:01:00,2184,20.44151702594934,0,120,0
2024-06-01 15:02:00,2495,47.052618679224246,1,178,0
2024-06-01 15:03:00,2638,11.839578214061872,0,129,0
2024-06-01 15:04:00,2672,12.681319350333675,0,154,0
2024-06-01 15:05:00,2481,11.493832659100525,0,130,0
2024-06-01 15:06:00,2108,12.917724582565125,0,126,0
2024-06-01 15:07:00,2759,12.392312520888725,0,177,0
2024-06-01 15:08:00,2679,11.992776145515055,0,162,0
2024-06-01 15:09:00,2750,12.477469683546907,0,125,0
2024-06-01 15:10:00,2414,11.743932817511151,0,234,0
2024-06-01 15:11:00,2342,11.596286447684054,0,120,0
2024-06-01 15:12:00,2768,11.15253723384883,0,173,0
2024-06-01 15:13:00,2943,11.439525602010562,0,109,0
2024-06-01 15:14:00,2649,12.384483502737607,0,149,0
2024-06-01 15:15:00,2674,12.5849933372206,0,114,0
2024-06-01 15:16:00,2734,12.57978360140782,0,167,0
2024-06-01 15:17:00,2776,11.895267281010389,0,134,0
2024-06-01 15:18:00,2813,12.472703483476916,0,111,0
2024-06-01 15:19:00,3122,12.601310439836798,0,190,0
2024-06-01 15:20:00,2962,12.401729056647111,0,137,0
2024-06-01 15:21:00,2329,12.455236785778702,0,125,0
2024-06-01 15:22:00,2602,12.806926091194129,0,117,0
2024-06-01 15:23:00,3343,12.86594488412342,0,169,0
2024-06-01 15:24:00,3328,13.241943950207144,0,170,0
2024-06-01 15:25:00,2628,11.498224738018925,0,121,0
2024-06-01 15:26:00,2685,13.002977447526762,0,211,0
2024-06-01 15:27:00,2718,13.000985201461756,0,149,0
2024-06-01 15:28:00,3012,12.07764633508324,0,194,0
2024-06-01 15:29:00,2987,11.190079611538923,2,111,0
2024-06-01 15:30:00,2721,13.043029220064286,0,127,0
2024-06-01 15:31:00,2367,13.220240460230608,0,134,0
2024-06-01 15:32:00,2973,20.31881079535339,0,133,0
2024-06-01 15:33:00,2846,12.67504656381942,0,132,0
2024-06-01 15:34:00,2926,13.311737537723848,0,188,0
2024-06-01 15:35:00,2510,11.472668199517155,0,114,0
2024-06-01 15:36:00,2729,12.137947393808137,0,195,0
2024-06-01 15:37:00,3138,11.901400106782145,0,120,0
2024-06-01 15:38:00,2922,11.050055270176578,0,136,0
2024-06-01 15:39:00,2891,12.169983469735405,0,195,0
2024-06-01 15:40:00,3038,12.125276550813968,0,157,0
2024-06-01 15:41:00,2734,11.33377667576706,0,111,0
2024-06-01 15:42:00,2965,12.702537947185592,0,207,0
2024-06-01 15:43:00,3034,12.083097762042254,0,125,0
2024-06-01 15:44:00,3246,12.848406988603852,0,146,0
2024-06-01 15:45:00,2705,13.987603362141575,0,123,0
2024-06-01 15:46:00,2313,13.330168139767494,0,136,0
2024-06-01 15:47:00,3446,15.423430243134174,0,150,1
2024-06-01 15:48:00,3473,12.506906440108509,0,123,0
2024-06-01 15:49:00,3241,13.2870084107679,0,120,0
2024-06-01 15:50:00,2799,12.179977215054803,0,251,0
2024-06-01 15:51:00,2641,12.116524152713772,0,119,0
2024-06-01 15:52:00,3576,12.425256426422903,0,142,0
2024-06-01 15:53:00,3305,12.438963781154316,0,123,0
2024-06-01 15:54:00,3125,13.057187392008146,0,129,0
2024-06-01 15:55:00,2577,12.229099682207066,0,157,0
2024-06-01 15:56:00,3127,11.199623511288712,0,171,0
2024-06-01 15:57:00,3490,11.73089066185333,0,137,0
2024-06-01 15:58:00,3150,12.365237033749596,0,205,0
2024-06-01 15:59:00,3330,12.151925954729286,0,128,0
2024-06-01 16:00:00,3316,13.840705325110603,0,197,0
2024-06-01 16:01:00,2877,11.698163586817069,0,107,0
2024-06-01 16:02:00,3844,15.894402266723118,0,162,0
2024-06-01 16:03:00,3240,12.358559331864386,0,133,0
2024-06-01 16:04:00,3018,12.49572824707172,0,158,0
2024-06-01 16:05:00,3232,11.37726679737324,0,99,0
2024-06-01 16:06:00,3039,11.118304007206833,0,231,0
2024-06-01 16:07:00,3415,11.532369053353442,0,127,0
2024-06-01 16:08:00,3803,12.311222749050437,0,210,0
2024-06-01 16:09:00,3284,11.795714223737642,0,124,0
2024-06-01 16:10:00,2755,12.09514275367866,0,139,0
2024-06-01 16:11:00,2838,12.198637104984748,0,180,0
2024-06-01 16:12:00,3590,13.824900746659871,0,182,0
2024-06-01 16:13:00,3938,12.86234054669642,0,140,0
2024-06-01 16:14:00,3263,12.859794763365102,0,209,0
2024-06-01 16:15:00,2840,14.374499654969252,0,119,0
2024-06-01 16:16:00,2881,15.62492731773488,0,155,0
2024-06-01 16:17:00,3536,15.57535593986526,0,139,0
2024-06-01 16:18:00,3873,13.967714611258062,0,136,0
2024-06-01 16:19:00,3034,13.918733726869355,0,142,0
2024-06-01 16:20:00,3190,12.32333419237379,0,223,0
2024-06-01 16:21:00,2900,11.823857879607974,0,112,0
2024-06-01 16:22:00,3225,14.190669102759324,0,203,0
2024-06-01 16:23:00,3512,14.445171085670513,0,115,0
2024-06-01 16:24:00,3728,13.894626602519914,0,221,0
2024-06-01 16:25:00,3489,12.251530852275282,0,113,0
2024-06-01 16:26:00,2867,12.70545951633083,0,127,0
2024-06-01 16:27:00,3795,12.93238883878244,0,180,0
2024-06-01 16:28:00,3751,12.53172347360046,0,186,0
2024-06-01 16:29:00,3806,13.97580987119952,0,133,0
2024-06-01 16:30:00,3198,17.403325898564603,0,254,0
2024-06-01 16:31:00,2934,13.684064688638248,0,142,0
2024-06-01 16:32:00,4105,18.554015560792916,0,210,0
2024-06-01 16:33:00,3677,12.348409873687745,0,121,0
2024-06-01 16:34:00,3342,13.37027544373277,0,127,0
2024-06-01 16:35:00,3525,12.67907387549703,0,154,0
2024-06-01 16:36:00,3195,13.569606980059197,0,167,0
2024-06-01 16:37:00,3666,12.204905976168895,0,155,0
2024-06-01 16:38:00,4016,13.092163194860673,0,254,0
2024-06-01 16:39:00,3236,13.085689223978433,0,138,0
2024-06-01 16:40:00,3012,13.888895039269276,0,173,0
2024-06-01 16:41:00,3203,12.196918888436056,0,120,0
2024-06-01 16:42:00,4003,13.181483236144205,0,158,0
2024-06-01 16:43:00,3576,13.255172064652866,0,164,0
2024-06-01 16:44:00,3396,13.783028686800662,0,203,0
2024-06-01 16:45:00,3237,17.944355140108094,0,147,0
2024-06-01 16:46:00,2862,13.061204251483728,0,211,0
2024-06-01 16:47:00,3777,18.672076787426818,0,137,0
2024-06-01 16:48:00,4092,14.80914558293553,0,255,0
2024-06-01 16:49:00,3900,15.818253102932973,0,114,0
2024-06-01 16:50:00,3283,15.337866531620737,0,163,0
2024-06-01 16:51:00,2774,14.176702468774868,0,132,0
2024-06-01 16:52:00,4271,13.925970682793189,0,189,0
2024-06-01 16:53:00,4015,13.783468320704788,0,149,0
2024-06-01 16:54:00,4256,13.838378358971228,0,184,1
2024-06-01 16:55:00,2834,13.807299414082134,0,132,0
2024-06-01 16:56:00,3274,13.33232817002531,0,206,0
2024-06-01 16:57:00,4196,14.475212224366892,0,159,1
2024-06-01 16:58:00,3682,13.044812785504714,0,139,0
2024-06-01 16:59:00,3236,15.64975322733565,0,170,0
2024-06-01 17:00:00,3529,16.83686073327182,0,156,0
2024-06-01 17:01:00,3252,13.189423255118156,0,138,0
2024-06-01 17:02:00,4282,18.32358506146118,0,236,0
2024-06-01 17:03:00,3595,14.346824386653878,0,131,0
2024-06-01 17:04:00,3552,15.04693298401642,0,213,0
2024-06-01 17:05:00,3453,14.134665791938684,0,134,0
2024-06-01 17:06:00,3243,13.12961351429683,0,174,0
2024-06-01 17:07:00,4022,14.400006345194816,0,135,0
2024-06-01 17:08:00,3690,13.473654916974109,0,119,0
2024-06-01 17:09:00,3604,14.862811429821322,0,213,0
2024-06-01 17:10:00,3348,14.365316791036316,0,203,0
2024-06-01 17:11:00,3041,13.199200722467456,0,125,0
2024-06-01 17:12:00,4186,14.473172143123202,0,155,0
2024-06-01 17:13:00,4542,12.7303311534607,0,133,0
2024-06-01 17:14:00,3474,13.549311880972043,0,131,0
2024-06-01 17:15:00,3473,16.803015821485477,0,193,0
2024-06-01 17:16:00,3503,15.43565009033452,0,173,0
2024-06-01 17:17:00,4184,21.505116855154014,0,152,0
2024-06-01 17:18:00,5216,14.501497211950884,0,127,1
2024-06-01 17:19:00,3431,16.32392780507993,0,230,0
2024-06-01 17:20:00,3510,15.67402136812622,0,200,0
2024-06-01 17:21:00,3155,13.562933735778168,0,127,0
2024-06-01 17:22:00,4170,15.133787786152856,0,174,0
2024-06-01 17:23:00,4281,14.342008787007178,0,190,0
2024-06-01 17:24:00,3506,12.857118490474113,0,183,0
2024-06-01 17:25:00,3849,13.072466199560626,0,141,0
2024-06-01 17:26:00,3566,13.290816580239406,0,249,0
2024-06-01 17:27:00,3932,14.520542082650648,0,178,0
2024-06-01 17:28:00,4318,13.840637573093844,0,230,0
2024-06-01 17:29:00,4056,14.87664268582378,0,157,0
2024-06-01 17:30:00,3945,17.7653534922224,0,187,0
2024-06-01 17:31:00,3426,13.549091917702972,0,106,0
2024-06-01 17:32:00,4081,20.31197411729742,0,272,0
2024-06-01 17:33:00,5371,13.760774831230409,0,161,1
2024-06-01 17:34:00,3738,13.702725379585104,0,190,0
2024-06-01 17:35:00,3011,14.246404697074242,0,145,0
2024-06-01 17:36:00,3445,14.28095181668554,0,179,0
2024-06-01 17:37:00,4852,13.952041241763856,0,146,0
2024-06-01 17:38:00,3986,13.17847236888809,0,148,0
2024-06-01 17:39:00,4048,14.398382039334065,0,145,1
2024-06-01 17:40:00,3996,14.59060165147076,0,209,0
2024-06-01 17:41:00,3415,13.613077157730917,0,163,0
2024-06-01 17:42:00,4605,14.000706531784887,0,243,0
2024-06-01 17:43:00,4559,13.61016768217164,0,171,0
2024-06-01 17:44:00,3824,14.895883882888905,0,202,0
2024-06-01 17:45:00,3578,17.773814417544287,0,123,0
2024-06-01 17:46:00,3225,13.507863340240087,0,205,0
2024-06-01 17:47:00,4721,19.185179354730053,0,167,0
2024-06-01 17:48:00,4528,13.86266882470001,0,218,0
2024-06-01 17:49:00,4270,15.603266096008763,0,114,0
2024-06-01 17:50:00,3527,13.46883990947442,0,234,0
2024-06-01 17:51:00,3259,14.334752012766138,0,146,0
2024-06-01 17:52:00,4843,13.959563182762828,0,118,0
2024-06-01 17:53:00,4684,14.545477754185905,0,278,0
2024-06-01 17:54:00,4330,15.13868564951144,0,164,0
2024-06-01 17:55:00,3419,14.50019293010166,0,124,0
2024-06-01 17:56:00,3572,12.84478450331573,0,163,0
2024-06-01 17:57:00,5121,13.337113415651098,1,168,0
2024-06-01 17:58:00,4437,14.249327772925785,0,221,0
2024-06-01 17:59:00,3877,15.434721855354852,0,172,0
2024-06-01 18:00:00,4232,15.693304010771172,0,173,0
2024-06-01 18:01:00,3688,14.47168646635821,0,125,0
2024-06-01 18:02:00,4560,25.086717660543524,0,161,0
2024-06-01 18:03:00,4655,15.005367942738104,0,194,0
2024-06-01 18:04:00,4049,15.412712191948566,0,163,0
2024-06-01 18:05:00,3750,12.605694999698231,0,132,0
2024-06-01 18:06:00,3336,13.764476374843792,0,234,0
2024-06-01 18:07:00,4769,14.535517678729988,0,165,0
2024-06-01 18:08:00,4442,12.606928197271245,0,228,0
2024-06-01 18:09:00,4271,15.009666895302734,0,142,0
2024-06-01 18:10:00,3587,15.751855382974249,0,192,0
2024-06-01 18:11:00,3363,13.357159195836037,0,137,0
2024-06-01 18:12:00,4522,13.508257243513492,0,225,0
2024-06-01 18:13:00,4803,13.171901163142175,0,173,0
2024-06-01 18:14:00,4015,13.882755764218102,0,247,0
2024-06-01 18:15:00,3666,15.054029243578638,0,141,0
2024-06-01 18:16:00,3672,82.54059968923606,24,210,0
2024-06-01 18:17:00,4644,15.122660248185966,0,166,0
2024-06-01 18:18:00,5059,15.969037403466595,0,173,0
2024-06-01 18:19:00,3907,16.41976988172626,0,177,0
2024-06-01 18:20:00,3857,16.908693677942182,0,198,0
2024-06-01 18:21:00,4695,18.395767473549675,0,141,1
2024-06-01 18:22:00,4309,20.981417602776997,0,240,0
2024-06-01 18:23:00,4206,20.910469293403526,0,175,0
2024-06-01 18:24:00,4232,17.969309893702118,0,188,0
2024-06-01 18:25:00,4216,19.760076280966192,0,124,1
2024-06-01 18:26:00,3362,15.3935688534551,0,138,0
2024-06-01 18:27:00,4610,19.353274538371043,0,245,0
2024-06-01 18:28:00,4551,19.33034035513122,0,250,0
2024-06-01 18:29:00,4581,17.8329492216463,0,129,0
2024-06-01 18:30:00,5151,18.71130975270789,1,252,1
2024-06-01 18:31:00,3628,15.9176809335313,0,128,0
2024-06-01 18:32:00,5039,18.412751179333075,1,237,0
2024-06-01 18:33:00,4788,165.27128056781598,156,118,0
2024-06-01 18:34:00,2860,717.4542341466733,3723,150,0
2024-06-01 18:35:00,3682,932.5581014989284,1657,301,0
2024-06-01 18:36:00,2457,875.0404808557504,4465,154,0
2024-06-01 18:37:00,3469,999.2240369074864,5614,218,0
2024-06-01 18:38:00,4851,868.3198499204964,2190,298,0
2024-06-01 18:39:00,4360,520.7419564385797,1342,218,0
2024-06-01 18:40:00,3726,565.1740312320894,709,84,0
2024-06-01 18:41:00,3531,764.115407320537,890,123,0
2024-06-01 18:42:00,2770,890.1443706961375,4707,115,0
2024-06-01 18:43:00,2348,1097.4673703318583,5318,259,0
2024-06-01 18:44:00,2289,1039.1064283287042,6255,233,0
2024-06-01 18:45:00,2368,1073.4741267817185,6679,396,0
2024-06-01 18:46:00,2305,1649.288706076987,5021,314,0
2024-06-01 18:47:00,2439,1424.992192640632,4976,228,0
2024-06-01 18:48:00,2436,1394.625214084975,5973,150,0
2024-06-01 18:49:00,2360,1987.4645580590172,4197,218,0
2024-06-01 18:50:00,2067,1562.8973271689104,2787,133,0
2024-06-01 18:51:00,2288,1195.1434340911017,2872,155,0
2024-06-01 18:53:00,3464,919.6142342504824,1167,205,0
2024-06-01 18:54:00,4097,495.16813761550014,231,183,0
2024-06-01 18:55:00,3573,497.85582707369093,139,178,0
2024-06-01 18:56:00,3245,110.00561751358876,5,385,0
2024-06-01 18:57:00,3628,50.95640410345047,1,405,0
2024-06-01 18:58:00,3346,741.2912048921314,1246,128,0
2024-06-01 18:59:00,3007,873.5173148550339,3202,200,0
2024-06-01 19:00:00,3863,995.1266067617452,2413,238,0
2024-06-01 19:01:00,4405,120.63992784683457,143,374,0
2024-06-01 19:02:00,4032,13.432439862293336,0,388,0
2024-06-01 19:03:00,3806,291.3777646218926,629,255,0
2024-06-01 19:04:00,3064,785.3594523846965,2296,240,0
2024-06-01 19:05:00,3387,772.2468626253743,1235,100,0
2024-06-01 19:06:00,3925,719.3998070383697,867,192,1
2024-06-01 19:07:00,4022,12.920587715812651,0,229,0
2024-06-01 19:08:00,5045,13.041874104152676,0,178,1
2024-06-01 19:09:00,3633,12.389711998955567,0,243,0
2024-06-01 19:10:00,4274,12.448595885689333,0,163,1
2024-06-01 19:11:00,3326,13.564344093327996,0,220,0
2024-06-01 19:12:00,3284,12.27430757753224,0,166,0
2024-06-01 19:13:00,4560,12.554957898996603,0,214,0
2024-06-01 19:14:00,3352,13.012645869337886,0,152,0
2024-06-01 19:15:00,3318,12.487032543047642,0,158,0
2024-06-01 19:16:00,3493,14.218218769249114,0,113,0
2024-06-01 19:17:00,3448,12.809928047956554,0,194,0
2024-06-01 19:18:00,4107,13.760280047351047,0,135,0
2024-06-01 19:19:00,3244,12.560001070559167,0,198,0
2024-06-01 19:20:00,3333,12.01071696242522,0,165,0
2024-06-01 19:21:00,3696,12.141281858053532,0,234,0
2024-06-01 19:22:00,3623,10.99160359898872,0,140,0
